Household_ID,Location,Family_Size,Education_Level,Employment_Type,Has_Savings_Account,Uses_Savings_Group,Uses_Mobile_Money,Distance_to_Bank_km,Borrowing,Selling_Assets,Reducing_Spending,Financial_Stress_Score,Month,Year,Crop_Income,Livestock_Income,Off_Farm_Income,Food_Expenses,Healthcare_Expenses,Education_Expenses,Discretionary_Expenses,Total_Income
481,Mbarara,6,Primary,Casual Labor,1,0,0,28.48,0,0,0,36.27,4,2,"57,923.00","45,289.00","28,499.00","75,153.00","15,030.00","22,546.00","37,576.00","131,711.00"
481,Mbarara,6,Primary,Casual Labor,1,0,0,28.48,0,0,0,36.27,5,2,"35,585.00","30,094.00","23,162.00","26,875.00","5,375.00","8,062.00","13,437.00","88,841.00"
481,Mbarara,6,Primary,Casual Labor,1,0,0,28.48,0,0,0,36.27,6,2,"106,745.00","55,313.00","63,806.00","68,102.00","13,620.00","20,430.00","34,051.00","225,864.00"
481,Mbarara,6,Primary,Casual Labor,1,0,0,28.48,0,0,0,36.27,7,2,"65,678.00","34,889.00","68,744.00","99,250.00","19,850.00","29,775.00","49,625.00","169,311.00"
481,Mbarara,6,Primary,Casual Labor,1,0,0,28.48,0,0,0,36.27,8,2,"67,591.00","10,099.00","52,020.00","60,568.00","12,113.00","18,170.00","30,284.00","129,710.00"
481,Mbarara,6,Primary,Casual Labor,1,0,0,28.48,0,0,0,36.27,9,2,"103,749.00","46,505.00","33,027.00","59,838.00","11,967.00","17,951.00","29,919.00","183,281.00"
481,Mbarara,6,Primary,Casual Labor,1,0,0,28.48,0,0,0,36.27,10,2,"48,137.00","13,163.00","23,835.00","34,644.00","6,928.00","10,393.00","17,322.00","85,135.00"
481,Mbarara,6,Primary,Casual Labor,1,0,0,28.48,0,0,0,36.27,11,2,"120,290.00","30,873.00","30,961.00","85,630.00","17,126.00","25,689.00","42,815.00","182,124.00"
481,Mbarara,6,Primary,Casual Labor,1,0,0,28.48,0,0,0,36.27,12,2,"81,111.00","37,442.00","21,976.00","68,517.00","13,703.00","20,555.00","34,258.00","140,529.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,1,1,"20,541.00","25,139.00","20,756.00","23,182.00","4,636.00","6,954.00","11,591.00","66,436.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,2,1,"43,814.00","47,366.00","22,899.00","62,973.00","12,594.00","18,892.00","31,486.00","114,079.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,3,1,"61,477.00","59,120.00","54,947.00","81,359.00","16,271.00","24,407.00","40,679.00","175,544.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,4,1,"44,317.00","14,541.00","22,554.00","37,250.00","7,450.00","11,175.00","18,625.00","81,412.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,5,1,"57,392.00","34,922.00","69,892.00","74,983.00","14,996.00","22,495.00","37,491.00","162,206.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,6,1,"129,521.00","62,116.00","53,011.00","77,963.00","15,592.00","23,389.00","38,981.00","244,648.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,7,1,"59,910.00","22,870.00","27,627.00","58,034.00","11,606.00","17,410.00","29,017.00","110,407.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,8,1,"52,766.00","47,013.00","38,486.00","44,821.00","8,964.00","13,446.00","22,410.00","138,265.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,9,1,"100,884.00","17,530.00","57,705.00","77,311.00","15,462.00","23,193.00","38,655.00","176,119.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,10,1,"70,193.00","59,336.00","52,457.00","86,756.00","17,351.00","26,026.00","43,378.00","181,986.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,11,1,"54,611.00","39,088.00","33,231.00","46,131.00","9,226.00","13,839.00","23,065.00","126,930.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,12,1,"89,976.00","51,394.00","32,504.00","77,312.00","15,462.00","23,193.00","38,656.00","173,874.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,1,2,"60,585.00","42,104.00","64,477.00","64,514.00","12,902.00","19,354.00","32,257.00","167,166.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,2,2,"117,026.00","50,004.00","30,615.00","101,369.00","20,273.00","30,410.00","50,684.00","197,645.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,3,2,"62,425.00","22,334.00","34,086.00","54,679.00","10,935.00","16,403.00","27,339.00","118,845.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,4,2,"37,919.00","11,965.00","23,341.00","24,002.00","4,800.00","7,200.00","12,001.00","73,225.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,5,2,"13,655.00","17,032.00","29,929.00","29,093.00","5,818.00","8,728.00","14,546.00","60,616.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,6,2,"35,364.00","21,242.00","72,624.00","44,051.00","8,810.00","13,215.00","22,025.00","129,230.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,7,2,"60,067.00","11,004.00","15,704.00","26,104.00","5,220.00","7,831.00","13,052.00","86,775.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,8,2,"104,247.00","22,236.00","63,356.00","65,281.00","13,056.00","19,584.00","32,640.00","189,839.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,9,2,"43,742.00","17,081.00","55,523.00","35,053.00","7,010.00","10,516.00","17,526.00","116,346.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,10,2,"42,767.00","13,275.00","30,860.00","51,827.00","10,365.00","15,548.00","25,913.00","86,902.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,11,2,"36,958.00","25,702.00","11,797.00","36,494.00","7,298.00","10,948.00","18,247.00","74,457.00"
482,Hoima,3,Secondary,Subsistence Farming,1,0,1,33.34,0,1,0,31.49,12,2,"128,906.00","50,660.00","54,142.00","113,968.00","22,793.00","34,190.00","56,984.00","233,708.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,1,1,"83,687.00","34,272.00","47,323.00","95,858.00","19,171.00","28,757.00","47,929.00","165,282.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,2,1,"36,391.00","40,485.00","41,518.00","40,048.00","8,009.00","12,014.00","20,024.00","118,394.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,3,1,"114,707.00","67,262.00","70,721.00","77,901.00","15,580.00","23,370.00","38,950.00","252,690.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,4,1,"51,946.00","11,123.00","38,078.00","51,056.00","10,211.00","15,317.00","25,528.00","101,147.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,5,1,"15,981.00","32,286.00","33,683.00","39,774.00","7,954.00","11,932.00","19,887.00","81,950.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,6,1,"71,001.00","58,150.00","26,094.00","88,707.00","17,741.00","26,612.00","44,353.00","155,245.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,7,1,"27,400.00","46,681.00","52,316.00","50,174.00","10,034.00","15,052.00","25,087.00","126,397.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,8,1,"85,129.00","43,730.00","23,412.00","70,920.00","14,184.00","21,276.00","35,460.00","152,271.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,9,1,"65,278.00","54,124.00","83,942.00","95,447.00","19,089.00","28,634.00","47,723.00","203,344.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,10,1,"86,446.00","47,663.00","40,695.00","65,897.00","13,179.00","19,769.00","32,948.00","174,804.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,11,1,"34,008.00","23,185.00","17,932.00","30,651.00","6,130.00","9,195.00","15,325.00","75,125.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,12,1,"18,221.00","32,644.00","40,083.00","36,791.00","7,358.00","11,037.00","18,395.00","90,948.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,1,2,"114,258.00","27,762.00","22,217.00","90,878.00","18,175.00","27,263.00","45,439.00","164,237.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,2,2,"34,048.00","16,896.00","22,219.00","30,191.00","6,038.00","9,057.00","15,095.00","73,163.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,3,2,"49,896.00","15,371.00","23,125.00","43,041.00","8,608.00","12,912.00","21,520.00","88,392.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,4,2,"121,443.00","25,652.00","26,790.00","71,669.00","14,333.00","21,500.00","35,834.00","173,885.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,5,2,"22,030.00","40,458.00","14,777.00","25,146.00","5,029.00","7,544.00","12,573.00","77,265.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,6,2,"31,922.00","38,726.00","44,094.00","66,290.00","13,258.00","19,887.00","33,145.00","114,742.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,7,2,"60,209.00","16,787.00","35,054.00","36,260.00","7,252.00","10,878.00","18,130.00","112,050.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,8,2,"74,621.00","50,461.00","58,973.00","55,772.00","11,154.00","16,731.00","27,886.00","184,055.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,9,2,"30,904.00","17,861.00","53,185.00","38,877.00","7,775.00","11,663.00","19,438.00","101,950.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,10,2,"57,339.00","13,534.00","23,652.00","36,230.00","7,246.00","10,869.00","18,115.00","94,525.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,11,2,"20,603.00","25,895.00","32,446.00","30,557.00","6,111.00","9,167.00","15,278.00","78,944.00"
483,Fort Portal,4,Tertiary,Small Business,1,1,1,11.96,0,0,0,44.05,12,2,"71,792.00","33,204.00","55,307.00","86,639.00","17,327.00","25,991.00","43,319.00","160,303.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,1,1,"98,965.00","53,281.00","25,599.00","68,660.00","13,732.00","20,598.00","34,330.00","177,845.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,2,1,"105,519.00","46,596.00","48,166.00","98,000.00","19,600.00","29,400.00","49,000.00","200,281.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,3,1,"44,297.00","31,153.00","42,796.00","35,738.00","7,147.00","10,721.00","17,869.00","118,246.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,4,1,"32,227.00","58,039.00","27,338.00","66,767.00","13,353.00","20,030.00","33,383.00","117,604.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,5,1,"53,713.00","56,969.00","22,181.00","50,220.00","10,044.00","15,066.00","25,110.00","132,863.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,6,1,"52,273.00","49,986.00","71,506.00","80,151.00","16,030.00","24,045.00","40,075.00","173,765.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,7,1,"76,908.00","11,937.00","62,547.00","71,229.00","14,245.00","21,368.00","35,614.00","151,392.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,8,1,"37,053.00","21,083.00","9,105.00","25,011.00","5,002.00","7,503.00","12,505.00","67,241.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,9,1,"86,827.00","17,446.00","27,884.00","63,078.00","12,615.00","18,923.00","31,539.00","132,157.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,10,1,"56,459.00","29,867.00","12,649.00","55,433.00","11,086.00","16,629.00","27,716.00","98,975.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,11,1,"24,386.00","19,598.00","16,370.00","24,101.00","4,820.00","7,230.00","12,050.00","60,354.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,12,1,"74,552.00","37,634.00","40,382.00","88,506.00","17,701.00","26,551.00","44,253.00","152,568.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,1,2,"34,635.00","24,909.00","44,090.00","38,384.00","7,676.00","11,515.00","19,192.00","103,634.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,2,2,"50,848.00","9,910.00","36,891.00","32,748.00","6,549.00","9,824.00","16,374.00","97,649.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,3,2,"27,441.00","43,841.00","63,536.00","54,588.00","10,917.00","16,376.00","27,294.00","134,818.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,4,2,"29,645.00","30,329.00","22,967.00","47,091.00","9,418.00","14,127.00","23,545.00","82,941.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,5,2,"130,502.00","18,387.00","41,160.00","66,215.00","13,243.00","19,864.00","33,107.00","190,049.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,6,2,"54,767.00","33,461.00","31,278.00","50,760.00","10,152.00","15,228.00","25,380.00","119,506.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,7,2,"39,741.00","27,148.00","10,885.00","37,897.00","7,579.00","11,369.00","18,948.00","77,774.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,8,2,"55,383.00","26,349.00","36,133.00","64,201.00","12,840.00","19,260.00","32,100.00","117,865.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,9,2,"78,324.00","15,181.00","49,999.00","82,016.00","16,403.00","24,604.00","41,008.00","143,504.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,10,2,"39,601.00","29,892.00","35,418.00","62,690.00","12,538.00","18,807.00","31,345.00","104,911.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,11,2,"39,142.00","28,605.00","11,718.00","43,990.00","8,798.00","13,197.00","21,995.00","79,465.00"
484,Masaka,6,Secondary,Subsistence Farming,1,1,0,1.93,0,0,1,45.14,12,2,"107,141.00","53,121.00","28,490.00","57,163.00","11,432.00","17,149.00","28,581.00","188,752.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,1,1,"52,879.00","11,021.00","35,843.00","41,679.00","8,335.00","12,503.00","20,839.00","99,743.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,2,1,"36,676.00","36,100.00","33,202.00","58,953.00","11,790.00","17,685.00","29,476.00","105,978.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,3,1,"30,871.00","14,857.00","24,210.00","41,460.00","8,292.00","12,438.00","20,730.00","69,938.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,4,1,"45,374.00","26,340.00","34,515.00","33,765.00","6,753.00","10,129.00","16,882.00","106,229.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,5,1,"69,546.00","39,880.00","44,496.00","61,870.00","12,374.00","18,561.00","30,935.00","153,922.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,6,1,"42,417.00","14,350.00","21,641.00","38,832.00","7,766.00","11,649.00","19,416.00","78,408.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,7,1,"59,640.00","21,815.00","21,975.00","43,711.00","8,742.00","13,113.00","21,855.00","103,430.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,8,1,"43,399.00","7,107.00","27,060.00","26,916.00","5,383.00","8,075.00","13,458.00","77,566.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,9,1,"44,174.00","28,750.00","60,751.00","76,173.00","15,234.00","22,852.00","38,086.00","133,675.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,10,1,"83,686.00","30,713.00","63,983.00","69,795.00","13,959.00","20,938.00","34,897.00","178,382.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,11,1,"89,267.00","46,309.00","45,914.00","68,372.00","13,674.00","20,511.00","34,186.00","181,490.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,12,1,"37,104.00","28,345.00","33,420.00","46,615.00","9,323.00","13,984.00","23,307.00","98,869.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,1,2,"56,004.00","16,710.00","35,278.00","59,763.00","11,952.00","17,929.00","29,881.00","107,992.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,2,2,"47,339.00","32,384.00","45,729.00","55,574.00","11,114.00","16,672.00","27,787.00","125,452.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,3,2,"109,695.00","15,413.00","32,299.00","52,518.00","10,503.00","15,755.00","26,259.00","157,407.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,4,2,"14,866.00","28,218.00","28,252.00","30,987.00","6,197.00","9,296.00","15,493.00","71,336.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,5,2,"38,530.00","10,325.00","8,771.00","18,999.00","3,799.00","5,699.00","9,499.00","57,626.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,6,2,"41,078.00","19,167.00","32,470.00","32,650.00","6,530.00","9,795.00","16,325.00","92,715.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,7,2,"48,824.00","14,545.00","20,574.00","36,170.00","7,234.00","10,851.00","18,085.00","83,943.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,8,2,"26,463.00","20,958.00","28,526.00","25,391.00","5,078.00","7,617.00","12,695.00","75,947.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,9,2,"81,623.00","27,217.00","28,202.00","68,661.00","13,732.00","20,598.00","34,330.00","137,042.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,10,2,"26,182.00","38,153.00","15,174.00","36,825.00","7,365.00","11,047.00","18,412.00","79,509.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,11,2,"64,928.00","42,185.00","18,342.00","50,555.00","10,111.00","15,166.00","25,277.00","125,455.00"
485,Jinja,4,None,Subsistence Farming,0,1,1,48.49,0,0,1,53.79,12,2,"31,785.00","33,951.00","22,202.00","30,577.00","6,115.00","9,173.00","15,288.00","87,938.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,1,1,"103,104.00","19,611.00","26,048.00","67,524.00","13,504.00","20,257.00","33,762.00","148,763.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,2,1,"11,527.00","13,686.00","18,394.00","23,526.00","4,705.00","7,057.00","11,763.00","43,607.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,3,1,"51,007.00","23,972.00","16,088.00","47,790.00","9,558.00","14,337.00","23,895.00","91,067.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,4,1,"24,210.00","19,016.00","30,216.00","43,458.00","8,691.00","13,037.00","21,729.00","73,442.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,5,1,"59,791.00","19,792.00","23,014.00","46,179.00","9,235.00","13,853.00","23,089.00","102,597.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,6,1,"34,496.00","11,723.00","38,347.00","41,391.00","8,278.00","12,417.00","20,695.00","84,566.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,7,1,"113,171.00","19,062.00","66,982.00","74,321.00","14,864.00","22,296.00","37,160.00","199,215.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,8,1,"57,506.00","18,030.00","26,739.00","54,366.00","10,873.00","16,309.00","27,183.00","102,275.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,9,1,"18,113.00","14,042.00","33,387.00","29,495.00","5,899.00","8,848.00","14,747.00","65,542.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,10,1,"64,641.00","59,544.00","29,324.00","67,818.00","13,563.00","20,345.00","33,909.00","153,509.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,11,1,"29,004.00","47,552.00","31,423.00","42,073.00","8,414.00","12,621.00","21,036.00","107,979.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,12,1,"64,502.00","26,347.00","34,487.00","49,567.00","9,913.00","14,870.00","24,783.00","125,336.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,1,2,"35,694.00","64,933.00","51,074.00","54,953.00","10,990.00","16,486.00","27,476.00","151,701.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,2,2,"117,107.00","55,423.00","31,444.00","119,050.00","23,810.00","35,715.00","59,525.00","203,974.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,3,2,"133,061.00","56,826.00","46,820.00","87,910.00","17,582.00","26,373.00","43,955.00","236,707.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,4,2,"37,409.00","26,267.00","15,071.00","24,535.00","4,907.00","7,360.00","12,267.00","78,747.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,5,2,"39,363.00","12,039.00","28,021.00","33,895.00","6,779.00","10,168.00","16,947.00","79,423.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,6,2,"90,771.00","30,712.00","15,378.00","80,824.00","16,164.00","24,247.00","40,412.00","136,861.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,7,2,"28,098.00","35,952.00","23,581.00","27,087.00","5,417.00","8,126.00","13,543.00","87,631.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,8,2,"17,093.00","31,886.00","14,029.00","23,784.00","4,756.00","7,135.00","11,892.00","63,008.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,9,2,"80,912.00","46,338.00","71,025.00","74,387.00","14,877.00","22,316.00","37,193.00","198,275.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,10,2,"34,807.00","49,550.00","60,272.00","66,493.00","13,298.00","19,948.00","33,246.00","144,629.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,11,2,"40,276.00","44,317.00","49,191.00","70,497.00","14,099.00","21,149.00","35,248.00","133,784.00"
486,Lira,9,Primary,Subsistence Farming,1,1,0,18.93,1,1,1,27.27,12,2,"73,450.00","16,099.00","19,284.00","46,169.00","9,233.00","13,850.00","23,084.00","108,833.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,1,1,"111,247.00","37,460.00","30,314.00","71,364.00","14,272.00","21,409.00","35,682.00","179,021.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,2,1,"30,014.00","5,988.00","32,263.00","26,315.00","5,263.00","7,894.00","13,157.00","68,265.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,3,1,"141,984.00","70,995.00","49,869.00","151,209.00","30,241.00","45,362.00","75,604.00","262,848.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,4,1,"66,195.00","18,174.00","16,991.00","59,010.00","11,802.00","17,703.00","29,505.00","101,360.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,5,1,"49,420.00","10,628.00","30,497.00","42,910.00","8,582.00","12,873.00","21,455.00","90,545.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,6,1,"33,350.00","23,303.00","48,887.00","59,548.00","11,909.00","17,864.00","29,774.00","105,540.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,7,1,"90,321.00","67,072.00","85,220.00","144,672.00","28,934.00","43,401.00","72,336.00","242,613.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,8,1,"29,835.00","53,995.00","45,102.00","60,564.00","12,112.00","18,169.00","30,282.00","128,932.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,9,1,"130,754.00","45,707.00","24,894.00","78,391.00","15,678.00","23,517.00","39,195.00","201,355.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,10,1,"74,246.00","55,772.00","59,235.00","75,854.00","15,170.00","22,756.00","37,927.00","189,253.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,11,1,"40,500.00","46,852.00","77,562.00","79,769.00","15,953.00","23,930.00","39,884.00","164,914.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,12,1,"30,665.00","7,566.00","23,109.00","25,414.00","5,082.00","7,624.00","12,707.00","61,340.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,1,2,"54,346.00","15,973.00","42,736.00","51,211.00","10,242.00","15,363.00","25,605.00","113,055.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,2,2,"94,984.00","44,508.00","55,573.00","71,962.00","14,392.00","21,588.00","35,981.00","195,065.00"
487,Kampala,3,Tertiary,Casual Labor,1,1,1,36.21,0,0,1,40.19,3,2,"20,428.00","12,365.00","22,657.00","33,164.00","6,632.00","9,949.00","16,582.00","55,450.00"
